# energy s p d
8.528264430000000118e+00 1.361199999999999743e+00 4.707399999999998919e+00 0.000000000000000000e+00
8.538264429999999905e+00 1.369900000000000118e+00 4.728400000000000603e+00 0.000000000000000000e+00
8.548264429999999692e+00 1.375300000000000189e+00 4.723699999999998234e+00 0.000000000000000000e+00
8.558264429999999479e+00 1.376800000000000246e+00 4.694200000000001261e+00 0.000000000000000000e+00
8.568264430000001042e+00 1.376600000000000490e+00 4.641499999999999737e+00 0.000000000000000000e+00
8.578264430000000829e+00 1.373299999999999965e+00 4.571400000000000574e+00 0.000000000000000000e+00
8.588264430000000615e+00 1.368899999999999784e+00 4.488500000000000156e+00 0.000000000000000000e+00
8.598264430000000402e+00 1.363399999999999501e+00 4.399100000000000676e+00 0.000000000000000000e+00
8.608264430000000189e+00 1.357099999999999973e+00 4.309299999999999464e+00 0.000000000000000000e+00
8.618264429999999976e+00 1.350600000000000023e+00 4.227500000000000036e+00 0.000000000000000000e+00
8.628264429999999763e+00 1.343300000000000161e+00 4.157200000000000450e+00 0.000000000000000000e+00
8.638264429999999550e+00 1.336799999999999988e+00 4.104500000000000703e+00 0.000000000000000000e+00
8.648264430000001113e+00 1.330800000000000427e+00 4.074599999999999334e+00 0.000000000000000000e+00
8.658264430000000900e+00 1.325500000000000123e+00 4.069299999999999251e+00 0.000000000000000000e+00
8.668264430000000687e+00 1.321699999999999653e+00 4.089599999999999902e+00 0.000000000000000000e+00
8.678264430000000473e+00 1.320199999999999596e+00 4.139100000000000001e+00 0.000000000000000000e+00
8.688264430000000260e+00 1.321299999999999475e+00 4.215099999999999625e+00 0.000000000000000000e+00
8.698264430000000047e+00 1.325700000000000323e+00 4.317300000000000360e+00 0.000000000000000000e+00
8.708264429999999834e+00 1.334000000000000297e+00 4.442800000000000082e+00 0.000000000000000000e+00
8.718264429999999621e+00 1.345899999999999874e+00 4.589400000000001256e+00 0.000000000000000000e+00
8.728264429999999408e+00 1.361799999999999899e+00 4.752799999999999692e+00 0.000000000000000000e+00
8.738264430000000971e+00 1.380500000000000282e+00 4.928000000000000824e+00 0.000000000000000000e+00
8.748264430000000758e+00 1.401899999999999924e+00 5.109999999999999432e+00 0.000000000000000000e+00
8.758264430000000544e+00 1.425699999999999967e+00 5.292100000000000470e+00 0.000000000000000000e+00
8.768264430000000331e+00 1.449300000000000255e+00 5.470100000000001295e+00 0.000000000000000000e+00
8.778264430000000118e+00 1.472700000000000120e+00 5.637399999999999523e+00 0.000000000000000000e+00
8.788264429999999905e+00 1.494199999999999973e+00 5.790200000000001346e+00 0.000000000000000000e+00
8.798264429999999692e+00 1.513399999999999856e+00 5.924500000000000988e+00 0.000000000000000000e+00
8.808264429999999479e+00 1.529400000000000093e+00 6.037499999999999645e+00 0.000000000000000000e+00
8.818264430000001042e+00 1.541900000000000048e+00 6.128099999999999881e+00 0.000000000000000000e+00
8.828264430000000829e+00 1.551600000000000090e+00 6.198399999999998577e+00 0.000000000000000000e+00
8.838264430000000615e+00 1.558599999999999985e+00 6.249699999999999811e+00 0.000000000000000000e+00
8.848264430000000402e+00 1.564199999999999813e+00 6.285299999999999443e+00 0.000000000000000000e+00
8.858264430000000189e+00 1.569399999999999906e+00 6.309800000000000075e+00 0.000000000000000000e+00
8.868264429999999976e+00 1.575099999999999945e+00 6.327800000000002534e+00 0.000000000000000000e+00
8.878264429999999763e+00 1.583399999999999919e+00 6.343100000000001515e+00 0.000000000000000000e+00
8.888264429999999550e+00 1.595299999999999940e+00 6.360000000000001208e+00 0.000000000000000000e+00
8.898264430000001113e+00 1.611999999999999877e+00 6.381699999999999484e+00 0.000000000000000000e+00
8.908264430000000900e+00 1.634400000000000297e+00 6.408900000000000929e+00 0.000000000000000000e+00
8.918264430000000687e+00 1.662799999999999834e+00 6.441699999999999093e+00 0.000000000000000000e+00
8.928264430000000473e+00 1.697900000000000409e+00 6.480399999999999494e+00 0.000000000000000000e+00
8.938264430000000260e+00 1.737600000000000255e+00 6.520000000000001350e+00 0.000000000000000000e+00
8.948264430000000047e+00 1.781500000000000306e+00 6.556200000000000472e+00 0.000000000000000000e+00
8.958264429999999834e+00 1.827699999999999880e+00 6.584299999999998931e+00 0.000000000000000000e+00
8.968264429999999621e+00 1.874199999999999866e+00 6.598399999999998933e+00 0.000000000000000000e+00
8.978264429999999408e+00 1.917999999999999927e+00 6.592999999999999972e+00 0.000000000000000000e+00
8.988264430000000971e+00 1.956999999999999629e+00 6.562900000000000844e+00 0.000000000000000000e+00
8.998264430000000758e+00 1.988099999999999978e+00 6.504100000000001103e+00 0.000000000000000000e+00
9.008264430000000544e+00 2.008999999999999897e+00 6.414100000000000357e+00 0.000000000000000000e+00
9.018264430000000331e+00 2.018800000000000150e+00 6.290399999999999991e+00 0.000000000000000000e+00
9.028264430000000118e+00 2.015199999999999658e+00 6.137499999999999289e+00 0.000000000000000000e+00
9.038264429999999905e+00 1.998199999999999754e+00 5.956900000000000084e+00 0.000000000000000000e+00
9.048264429999999692e+00 1.967500000000000027e+00 5.754599999999998161e+00 0.000000000000000000e+00
9.058264429999999479e+00 1.924599999999999866e+00 5.536099999999999355e+00 0.000000000000000000e+00
9.068264430000001042e+00 1.871299999999999741e+00 5.310099999999998488e+00 0.000000000000000000e+00
9.078264430000000829e+00 1.810100000000000264e+00 5.084600000000000897e+00 0.000000000000000000e+00
9.088264430000000615e+00 1.743499999999999828e+00 4.867700000000001026e+00 0.000000000000000000e+00
9.098264430000000402e+00 1.674800000000000066e+00 4.667000000000001592e+00 0.000000000000000000e+00
9.108264430000000189e+00 1.607500000000000151e+00 4.489999999999999325e+00 0.000000000000000000e+00
9.118264429999999976e+00 1.544300000000000450e+00 4.342400000000000482e+00 0.000000000000000000e+00
9.128264429999999763e+00 1.488799999999999901e+00 4.227599999999999802e+00 0.000000000000000000e+00
9.138264429999999550e+00 1.442100000000000160e+00 4.150199999999999889e+00 0.000000000000000000e+00
9.148264430000001113e+00 1.406699999999999839e+00 4.111699999999999022e+00 0.000000000000000000e+00
9.158264430000000900e+00 1.384200000000000319e+00 4.111399999999999721e+00 0.000000000000000000e+00
9.168264430000000687e+00 1.374299999999999633e+00 4.149799999999999933e+00 0.000000000000000000e+00
9.178264430000000473e+00 1.377399999999999736e+00 4.223700000000000898e+00 0.000000000000000000e+00
9.188264430000000260e+00 1.392699999999999827e+00 4.330899999999999750e+00 0.000000000000000000e+00
9.198264430000000047e+00 1.418800000000000505e+00 4.465099999999999625e+00 0.000000000000000000e+00
9.208264429999999834e+00 1.454800000000000093e+00 4.622599999999999376e+00 0.000000000000000000e+00
9.218264429999999621e+00 1.497800000000000464e+00 4.795200000000000351e+00 0.000000000000000000e+00
9.228264429999999408e+00 1.545099999999999696e+00 4.974400000000001043e+00 0.000000000000000000e+00
9.238264430000000971e+00 1.595099999999999740e+00 5.154799999999998938e+00 0.000000000000000000e+00
9.248264430000000758e+00 1.645199999999999552e+00 5.324899999999999523e+00 0.000000000000000000e+00
9.258264430000000544e+00 1.693000000000000060e+00 5.479700000000000237e+00 0.000000000000000000e+00
9.268264430000000331e+00 1.736599999999999921e+00 5.610899999999999999e+00 0.000000000000000000e+00
9.278264430000000118e+00 1.774100000000000232e+00 5.711499999999997357e+00 0.000000000000000000e+00
9.288264429999999905e+00 1.804100000000000481e+00 5.779200000000001225e+00 0.000000000000000000e+00
9.298264429999999692e+00 1.826299999999999368e+00 5.810100000000002929e+00 0.000000000000000000e+00
9.308264429999999479e+00 1.839800000000000102e+00 5.803600000000000314e+00 0.000000000000000000e+00
9.318264430000001042e+00 1.843899999999999650e+00 5.760699999999998155e+00 0.000000000000000000e+00
9.328264430000000829e+00 1.839800000000000102e+00 5.683999999999999275e+00 0.000000000000000000e+00
9.338264430000000615e+00 1.826899999999999302e+00 5.577100000000001501e+00 0.000000000000000000e+00
9.348264430000000402e+00 1.806699999999999973e+00 5.443999999999998174e+00 0.000000000000000000e+00
9.358264430000000189e+00 1.779099999999999682e+00 5.292000000000000703e+00 0.000000000000000000e+00
9.368264429999999976e+00 1.745400000000000063e+00 5.125399999999999068e+00 0.000000000000000000e+00
9.378264429999999763e+00 1.706999999999999629e+00 4.950800000000000090e+00 0.000000000000000000e+00
9.388264429999999550e+00 1.664400000000000324e+00 4.774400000000000865e+00 0.000000000000000000e+00
9.398264430000001113e+00 1.619700000000000140e+00 4.602299999999999613e+00 0.000000000000000000e+00
9.408264430000000900e+00 1.574400000000000466e+00 4.439000000000000057e+00 0.000000000000000000e+00
9.418264430000000687e+00 1.529400000000000315e+00 4.289700000000000735e+00 0.000000000000000000e+00
9.428264430000000473e+00 1.486400000000000610e+00 4.159399999999999764e+00 0.000000000000000000e+00
9.438264430000000260e+00 1.447899999999999965e+00 4.049599999999999866e+00 0.000000000000000000e+00
9.448264430000000047e+00 1.414299999999999446e+00 3.962699999999999445e+00 0.000000000000000000e+00
9.458264429999999834e+00 1.386700000000000266e+00 3.901100000000000900e+00 0.000000000000000000e+00
9.468264429999999621e+00 1.366599999999999593e+00 3.862799999999999123e+00 0.000000000000000000e+00
9.478264429999999408e+00 1.353799999999999892e+00 3.847599999999999021e+00 0.000000000000000000e+00
9.488264430000000971e+00 1.348999999999999755e+00 3.853099999999999969e+00 0.000000000000000000e+00
9.498264430000000758e+00 1.351600000000000135e+00 3.877400000000000180e+00 0.000000000000000000e+00
9.508264430000000544e+00 1.360799999999999788e+00 3.917600000000000193e+00 0.000000000000000000e+00
9.518264430000000331e+00 1.375900000000000123e+00 3.969400000000000706e+00 0.000000000000000000e+00
9.528264430000000118e+00 1.395899999999999919e+00 4.030400000000000205e+00 0.000000000000000000e+00
9.538264429999999905e+00 1.419700000000000406e+00 4.097099999999999298e+00 0.000000000000000000e+00
9.548264429999999692e+00 1.445499999999999785e+00 4.166100000000000136e+00 0.000000000000000000e+00
9.558264429999999479e+00 1.472699999999999676e+00 4.237299999999999400e+00 0.000000000000000000e+00
9.568264430000001042e+00 1.500000000000000222e+00 4.307599999999999874e+00 0.000000000000000000e+00
9.578264430000000829e+00 1.526100000000000012e+00 4.375500000000000611e+00 0.000000000000000000e+00
9.588264430000000615e+00 1.550300000000000233e+00 4.440399999999999459e+00 0.000000000000000000e+00
9.598264430000000402e+00 1.571599999999999664e+00 4.501400000000000290e+00 0.000000000000000000e+00
9.608264430000000189e+00 1.589700000000000335e+00 4.557600000000000762e+00 0.000000000000000000e+00
9.618264429999999976e+00 1.604399999999999826e+00 4.607999999999999652e+00 0.000000000000000000e+00
9.628264429999999763e+00 1.616100000000000758e+00 4.651999999999998359e+00 0.000000000000000000e+00
9.638264429999999550e+00 1.624499999999999833e+00 4.688299999999999024e+00 0.000000000000000000e+00
9.648264430000001113e+00 1.630300000000000527e+00 4.716699999999998560e+00 0.000000000000000000e+00
9.658264430000000900e+00 1.634999999999999121e+00 4.737400000000000055e+00 0.000000000000000000e+00
9.668264430000000687e+00 1.638000000000000345e+00 4.749100000000000321e+00 0.000000000000000000e+00
9.678264430000000473e+00 1.640899999999999581e+00 4.752900000000001235e+00 0.000000000000000000e+00
9.688264430000000260e+00 1.643600000000000172e+00 4.749600000000000044e+00 0.000000000000000000e+00
9.698264430000000047e+00 1.647300000000000209e+00 4.740200000000000635e+00 0.000000000000000000e+00
9.708264429999999834e+00 1.651400000000000201e+00 4.725599999999998246e+00 0.000000000000000000e+00
9.718264429999999621e+00 1.656399999999999872e+00 4.708200000000000607e+00 0.000000000000000000e+00
9.728264429999999408e+00 1.660999999999999810e+00 4.688899999999998514e+00 0.000000000000000000e+00
9.738264430000000971e+00 1.664400000000000102e+00 4.668400000000000105e+00 0.000000000000000000e+00
9.748264430000000758e+00 1.666200000000000125e+00 4.647500000000001741e+00 0.000000000000000000e+00
9.758264430000000544e+00 1.664399999999999880e+00 4.627099999999999547e+00 0.000000000000000000e+00
9.768264430000000331e+00 1.657999999999999696e+00 4.604700000000000237e+00 0.000000000000000000e+00
9.778264430000000118e+00 1.647000000000000020e+00 4.581899999999999196e+00 0.000000000000000000e+00
9.788264429999999905e+00 1.630100000000000104e+00 4.556700000000000195e+00 0.000000000000000000e+00
9.798264429999999692e+00 1.608099999999999863e+00 4.527800000000000935e+00 0.000000000000000000e+00
9.808264429999999479e+00 1.581400000000000139e+00 4.495499999999998941e+00 0.000000000000000000e+00
9.818264430000001042e+00 1.550699999999999967e+00 4.458799999999999208e+00 0.000000000000000000e+00
9.828264430000000829e+00 1.518299999999999761e+00 4.418399999999999217e+00 0.000000000000000000e+00
9.838264430000000615e+00 1.486200000000000188e+00 4.377299999999999969e+00 0.000000000000000000e+00
9.848264430000000402e+00 1.456899999999999640e+00 4.335999999999999410e+00 0.000000000000000000e+00
9.858264430000000189e+00 1.432500000000000107e+00 4.296999999999999709e+00 0.000000000000000000e+00
9.868264429999999976e+00 1.415200000000000014e+00 4.266899999999999693e+00 0.000000000000000000e+00
9.878264429999999763e+00 1.407400000000000206e+00 4.247200000000000308e+00 0.000000000000000000e+00
9.888264429999999550e+00 1.410000000000000142e+00 4.240599999999999703e+00 0.000000000000000000e+00
9.898264430000001113e+00 1.423199999999999799e+00 4.250300000000000189e+00 0.000000000000000000e+00
9.908264430000000900e+00 1.448100000000000165e+00 4.276999999999999247e+00 0.000000000000000000e+00
9.918264430000000687e+00 1.483199999999999408e+00 4.319500000000000561e+00 0.000000000000000000e+00
9.928264430000000473e+00 1.527000000000000135e+00 4.375899999999999679e+00 0.000000000000000000e+00
9.938264430000000260e+00 1.577300000000000146e+00 4.442499999999999893e+00 0.000000000000000000e+00
9.948264430000000047e+00 1.630999999999999561e+00 4.511800000000000033e+00 0.000000000000000000e+00
9.958264429999999834e+00 1.685100000000000486e+00 4.578899999999999970e+00 0.000000000000000000e+00
9.968264429999999621e+00 1.736099999999999755e+00 4.635799999999998811e+00 0.000000000000000000e+00
9.978264429999999408e+00 1.780500000000000638e+00 4.675200000000000244e+00 0.000000000000000000e+00
9.988264430000000971e+00 1.815500000000000336e+00 4.691399999999999793e+00 0.000000000000000000e+00
9.998264430000000758e+00 1.837600000000000122e+00 4.678700000000000081e+00 0.000000000000000000e+00
1.000826443000000054e+01 1.845100000000000406e+00 4.635299999999999088e+00 0.000000000000000000e+00
1.001826443000000033e+01 1.837600000000000122e+00 4.561899999999999622e+00 0.000000000000000000e+00
1.002826443000000012e+01 1.812999999999999723e+00 4.458400000000000141e+00 0.000000000000000000e+00
1.003826442999999990e+01 1.772999999999999687e+00 4.331800000000000317e+00 0.000000000000000000e+00
1.004826442999999969e+01 1.719300000000000272e+00 4.187399999999999345e+00 0.000000000000000000e+00
1.005826442999999948e+01 1.653399999999999759e+00 4.034500000000001307e+00 0.000000000000000000e+00
1.006826443000000104e+01 1.579099999999999726e+00 3.880300000000000082e+00 0.000000000000000000e+00
1.007826443000000083e+01 1.499800000000000466e+00 3.733699999999999797e+00 0.000000000000000000e+00
1.008826443000000062e+01 1.419200000000000017e+00 3.602700000000000458e+00 0.000000000000000000e+00
1.009826443000000040e+01 1.342600000000000460e+00 3.493599999999999817e+00 0.000000000000000000e+00
1.010826443000000019e+01 1.272900000000000142e+00 3.410800000000000498e+00 0.000000000000000000e+00
1.011826442999999998e+01 1.213899999999999979e+00 3.356700000000000017e+00 0.000000000000000000e+00
1.012826442999999976e+01 1.169200000000000017e+00 3.332600000000000229e+00 0.000000000000000000e+00
1.013826442999999955e+01 1.140000000000000346e+00 3.337099999999999511e+00 0.000000000000000000e+00
1.014826443000000111e+01 1.129699999999999926e+00 3.368999999999999329e+00 0.000000000000000000e+00
1.015826443000000090e+01 1.137899999999999912e+00 3.426400000000000112e+00 0.000000000000000000e+00
1.016826443000000069e+01 1.165600000000000191e+00 3.502799999999999248e+00 0.000000000000000000e+00
1.017826443000000047e+01 1.212300000000000155e+00 3.599000000000000643e+00 0.000000000000000000e+00
1.018826443000000026e+01 1.276199999999999557e+00 3.709600000000000453e+00 0.000000000000000000e+00
1.019826443000000005e+01 1.356000000000000094e+00 3.832699999999999996e+00 0.000000000000000000e+00
1.020826442999999983e+01 1.448799999999999866e+00 3.965800000000000214e+00 0.000000000000000000e+00
1.021826442999999962e+01 1.552799999999999736e+00 4.107799999999999230e+00 0.000000000000000000e+00
1.022826442999999941e+01 1.663699999999999957e+00 4.255900000000000460e+00 0.000000000000000000e+00
1.023826443000000097e+01 1.779099999999999904e+00 4.407700000000001062e+00 0.000000000000000000e+00
1.024826443000000076e+01 1.894600000000000062e+00 4.561200000000001253e+00 0.000000000000000000e+00
1.025826443000000054e+01 2.006600000000000161e+00 4.714500000000000135e+00 0.000000000000000000e+00
1.026826443000000033e+01 2.112100000000000311e+00 4.864100000000000534e+00 0.000000000000000000e+00
1.027826443000000012e+01 2.208299999999999486e+00 5.007800000000000473e+00 0.000000000000000000e+00
1.028826442999999990e+01 2.292399999999999771e+00 5.142100000000001891e+00 0.000000000000000000e+00
1.029826442999999969e+01 2.363299999999999290e+00 5.264999999999999680e+00 0.000000000000000000e+00
1.030826442999999948e+01 2.419399999999999995e+00 5.376200000000001644e+00 0.000000000000000000e+00
1.031826443000000104e+01 2.461799999999999766e+00 5.476499999999999702e+00 0.000000000000000000e+00
1.032826443000000083e+01 2.491199999999999637e+00 5.564599999999998658e+00 0.000000000000000000e+00
1.033826443000000062e+01 2.509799999999999809e+00 5.644899999999998919e+00 0.000000000000000000e+00
1.034826443000000040e+01 2.519600000000000062e+00 5.719800000000000217e+00 0.000000000000000000e+00
1.035826443000000019e+01 2.523799999999999599e+00 5.794699999999999740e+00 0.000000000000000000e+00
1.036826442999999998e+01 2.525500000000000078e+00 5.873499999999999943e+00 0.000000000000000000e+00
1.037826442999999976e+01 2.526700000000000390e+00 5.960700000000000109e+00 0.000000000000000000e+00
1.038826442999999955e+01 2.530399999999999316e+00 6.059700000000000308e+00 0.000000000000000000e+00
1.039826443000000111e+01 2.537499999999999645e+00 6.173399999999998222e+00 0.000000000000000000e+00
1.040826443000000090e+01 2.549099999999999699e+00 6.302900000000000169e+00 0.000000000000000000e+00
1.041826443000000069e+01 2.564699999999999758e+00 6.446599999999999220e+00 0.000000000000000000e+00
1.042826443000000047e+01 2.583899999999999864e+00 6.603100000000000414e+00 0.000000000000000000e+00
1.043826443000000026e+01 2.605100000000000193e+00 6.767099999999998339e+00 0.000000000000000000e+00
1.044826443000000005e+01 2.626400000000000290e+00 6.933800000000000630e+00 0.000000000000000000e+00
1.045826442999999983e+01 2.645800000000000374e+00 7.096600000000001351e+00 0.000000000000000000e+00
1.046826442999999962e+01 2.661299999999999777e+00 7.248499999999998167e+00 0.000000000000000000e+00
1.047826442999999941e+01 2.671500000000000874e+00 7.384399999999999409e+00 0.000000000000000000e+00
1.048826443000000097e+01 2.673799999999999510e+00 7.495700000000000252e+00 0.000000000000000000e+00
1.049826443000000076e+01 2.668600000000000083e+00 7.578500000000000014e+00 0.000000000000000000e+00
1.050826443000000054e+01 2.653500000000000192e+00 7.627800000000000580e+00 0.000000000000000000e+00
1.051826443000000033e+01 2.629699999999999704e+00 7.641300000000001091e+00 0.000000000000000000e+00
1.052826443000000012e+01 2.596200000000000063e+00 7.618100000000000094e+00 0.000000000000000000e+00
1.053826442999999990e+01 2.554599999999999760e+00 7.556199999999999584e+00 0.000000000000000000e+00
1.054826442999999969e+01 2.505200000000000315e+00 7.458200000000000607e+00 0.000000000000000000e+00
1.055826442999999948e+01 2.448600000000000332e+00 7.325900000000000745e+00 0.000000000000000000e+00
1.056826443000000104e+01 2.386400000000000521e+00 7.164000000000000590e+00 0.000000000000000000e+00
1.057826443000000083e+01 2.320600000000000218e+00 6.976899999999999658e+00 0.000000000000000000e+00
1.058826443000000062e+01 2.252000000000000224e+00 6.770399999999999530e+00 0.000000000000000000e+00
1.059826443000000040e+01 2.182799999999999851e+00 6.550900000000001278e+00 0.000000000000000000e+00
1.060826443000000019e+01 2.115700000000000358e+00 6.325600000000000556e+00 0.000000000000000000e+00
1.061826442999999998e+01 2.051499999999999879e+00 6.100899999999999324e+00 0.000000000000000000e+00
1.062826442999999976e+01 1.992300000000000404e+00 5.882900000000001128e+00 0.000000000000000000e+00
1.063826442999999955e+01 1.938999999999999613e+00 5.678500000000000547e+00 0.000000000000000000e+00
1.064826443000000111e+01 1.892699999999999827e+00 5.491800000000000459e+00 0.000000000000000000e+00
1.065826443000000090e+01 1.853699999999999903e+00 5.325700000000001211e+00 0.000000000000000000e+00
1.066826443000000069e+01 1.822300000000000031e+00 5.182699999999999640e+00 0.000000000000000000e+00
1.067826443000000047e+01 1.797200000000000131e+00 5.062200000000001587e+00 0.000000000000000000e+00
1.068826443000000026e+01 1.776800000000000379e+00 4.961599999999999788e+00 0.000000000000000000e+00
1.069826443000000005e+01 1.760599999999999943e+00 4.881899999999999906e+00 0.000000000000000000e+00
1.070826442999999983e+01 1.746300000000000407e+00 4.817099999999999937e+00 0.000000000000000000e+00
1.071826442999999962e+01 1.733199999999999852e+00 4.764299999999999535e+00 0.000000000000000000e+00
1.072826442999999941e+01 1.719200000000000284e+00 4.722099999999999298e+00 0.000000000000000000e+00
1.073826443000000097e+01 1.705299999999999594e+00 4.685700000000000642e+00 0.000000000000000000e+00
1.074826443000000076e+01 1.689399999999999791e+00 4.655499999999999083e+00 0.000000000000000000e+00
1.075826443000000054e+01 1.673399999999999999e+00 4.630399999999999849e+00 0.000000000000000000e+00
1.076826443000000033e+01 1.658499999999999863e+00 4.612100000000001643e+00 0.000000000000000000e+00
1.077826443000000012e+01 1.644999999999999796e+00 4.601500000000000590e+00 0.000000000000000000e+00
1.078826442999999990e+01 1.635299999999999532e+00 4.599799999999999223e+00 0.000000000000000000e+00
1.079826442999999969e+01 1.630100000000000104e+00 4.608999999999999986e+00 0.000000000000000000e+00
1.080826442999999948e+01 1.630899999999999794e+00 4.631499999999999062e+00 0.000000000000000000e+00
1.081826443000000104e+01 1.637800000000000367e+00 4.667100000000001359e+00 0.000000000000000000e+00
1.082826443000000083e+01 1.650699999999999612e+00 4.715300000000000935e+00 0.000000000000000000e+00
1.083826443000000062e+01 1.669600000000000195e+00 4.773600000000000065e+00 0.000000000000000000e+00
1.084826443000000040e+01 1.692100000000000160e+00 4.839500000000001023e+00 0.000000000000000000e+00
1.085826443000000019e+01 1.716999999999999638e+00 4.908800000000002051e+00 0.000000000000000000e+00
1.086826442999999998e+01 1.741700000000000470e+00 4.978200000000001957e+00 0.000000000000000000e+00
1.087826442999999976e+01 1.764800000000000368e+00 5.042600000000000193e+00 0.000000000000000000e+00
1.088826442999999955e+01 1.782999999999999696e+00 5.098299999999998278e+00 0.000000000000000000e+00
1.089826443000000111e+01 1.795699999999999630e+00 5.142299999999999649e+00 0.000000000000000000e+00
1.090826443000000090e+01 1.800999999999999934e+00 5.172899999999999388e+00 0.000000000000000000e+00
1.091826443000000069e+01 1.799099999999999699e+00 5.188500000000000334e+00 0.000000000000000000e+00
1.092826443000000047e+01 1.790799999999999947e+00 5.190599999999999881e+00 0.000000000000000000e+00
1.093826443000000026e+01 1.775400000000000311e+00 5.180600000000000982e+00 0.000000000000000000e+00
1.094826443000000005e+01 1.755899999999999572e+00 5.160699999999998511e+00 0.000000000000000000e+00
1.095826442999999983e+01 1.734299999999999731e+00 5.134900000000000020e+00 0.000000000000000000e+00
1.096826442999999962e+01 1.712200000000000166e+00 5.107499999999999929e+00 0.000000000000000000e+00
1.097826442999999941e+01 1.692700000000000315e+00 5.080000000000000071e+00 0.000000000000000000e+00
1.098826443000000097e+01 1.677799999999999958e+00 5.057000000000000384e+00 0.000000000000000000e+00
1.099826443000000076e+01 1.669100000000000250e+00 5.040399999999999103e+00 0.000000000000000000e+00
1.100826443000000054e+01 1.669099999999999806e+00 5.030599999999999739e+00 0.000000000000000000e+00
1.101826443000000033e+01 1.677700000000000191e+00 5.027699999999999392e+00 0.000000000000000000e+00
1.102826443000000012e+01 1.694900000000000295e+00 5.029799999999999827e+00 0.000000000000000000e+00
1.103826442999999990e+01 1.721099999999999852e+00 5.034300000000000885e+00 0.000000000000000000e+00
1.104826442999999969e+01 1.754900000000000571e+00 5.039800000000000502e+00 0.000000000000000000e+00
1.105826442999999948e+01 1.794899999999999718e+00 5.041800000000000281e+00 0.000000000000000000e+00
1.106826443000000104e+01 1.839799999999999658e+00 5.038899999999998158e+00 0.000000000000000000e+00
1.107826443000000083e+01 1.886600000000000721e+00 5.027900000000000702e+00 0.000000000000000000e+00
1.108826443000000062e+01 1.933499999999999330e+00 5.006399999999999295e+00 0.000000000000000000e+00
1.109826443000000040e+01 1.978000000000000425e+00 4.975200000000000955e+00 0.000000000000000000e+00
1.110826443000000019e+01 2.019299999999999873e+00 4.935299999999999798e+00 0.000000000000000000e+00
1.111826442999999998e+01 2.055100000000000371e+00 4.886400000000000965e+00 0.000000000000000000e+00
1.112826442999999976e+01 2.084799999999999542e+00 4.834499999999998465e+00 0.000000000000000000e+00
1.113826442999999955e+01 2.107600000000000584e+00 4.778800000000000381e+00 0.000000000000000000e+00
1.114826443000000111e+01 2.124299999999999855e+00 4.725500000000000256e+00 0.000000000000000000e+00
1.115826443000000090e+01 2.133999999999999897e+00 4.675700000000000855e+00 0.000000000000000000e+00
1.116826443000000069e+01 2.138600000000000279e+00 4.632799999999999585e+00 0.000000000000000000e+00
1.117826443000000047e+01 2.138699999999999601e+00 4.597999999999999865e+00 0.000000000000000000e+00
1.118826443000000026e+01 2.135400000000000187e+00 4.573499999999999233e+00 0.000000000000000000e+00
1.119826443000000005e+01 2.130399999999999849e+00 4.558199999999999363e+00 0.000000000000000000e+00
1.120826442999999983e+01 2.124900000000000677e+00 4.552999999999999048e+00 0.000000000000000000e+00
1.121826442999999962e+01 2.121300000000000185e+00 4.557500000000000107e+00 0.000000000000000000e+00
1.122826442999999941e+01 2.119700000000000362e+00 4.569699999999999207e+00 0.000000000000000000e+00
1.123826443000000097e+01 2.123400000000000176e+00 4.590899999999999537e+00 0.000000000000000000e+00
1.124826443000000076e+01 2.132299999999999862e+00 4.620000000000000107e+00 0.000000000000000000e+00
1.125826443000000054e+01 2.148199999999999665e+00 4.656800000000000495e+00 0.000000000000000000e+00
1.126826443000000033e+01 2.171600000000000197e+00 4.702499999999999680e+00 0.000000000000000000e+00
1.127826443000000012e+01 2.202399999999999913e+00 4.756500000000000838e+00 0.000000000000000000e+00
1.128826442999999990e+01 2.241000000000000547e+00 4.818300000000000693e+00 0.000000000000000000e+00
1.129826442999999969e+01 2.284900000000000375e+00 4.888799999999998924e+00 0.000000000000000000e+00
1.130826442999999948e+01 2.333199999999999719e+00 4.964700000000001445e+00 0.000000000000000000e+00
1.131826443000000104e+01 2.382699999999999818e+00 5.045000000000000817e+00 0.000000000000000000e+00
1.132826443000000083e+01 2.430899999999999839e+00 5.128300000000001191e+00 0.000000000000000000e+00
1.133826443000000062e+01 2.473699999999999566e+00 5.210599999999999454e+00 0.000000000000000000e+00
1.134826443000000040e+01 2.508999999999999453e+00 5.289399999999999658e+00 0.000000000000000000e+00
1.135826443000000019e+01 2.533599999999999852e+00 5.362800000000000011e+00 0.000000000000000000e+00
1.136826442999999998e+01 2.545499999999999652e+00 5.426899999999998947e+00 0.000000000000000000e+00
1.137826442999999976e+01 2.543899999999999828e+00 5.481299999999998285e+00 0.000000000000000000e+00
1.138826442999999955e+01 2.528900000000000148e+00 5.525700000000001388e+00 0.000000000000000000e+00
1.139826443000000111e+01 2.501300000000000079e+00 5.559899999999999842e+00 0.000000000000000000e+00
1.140826443000000090e+01 2.462699999999999889e+00 5.585199999999999498e+00 0.000000000000000000e+00
1.141826443000000069e+01 2.416300000000000558e+00 5.601799999999999891e+00 0.000000000000000000e+00
1.142826443000000047e+01 2.364500000000000046e+00 5.613400000000000389e+00 0.000000000000000000e+00
